1, 1, 1312.61, 1516.24, 203.63, 350.96
1, 2, 1459.30, 1578.35, 119.05, 340.05
1, 3, 442.75, 553.47, 110.71, 262.93
1, 4, 574.81, 684.81, 110.00, 278.61
1, 5, 1261.67, 1308.07, 46.40, 104.84
1, 6, 1686.16, 1761.27, 75.11, 153.88
1, 7, 1849.09, 1913.24, 64.15, 248.74
1, 8, 655.72, 717.83, 62.11, 147.28
2, 1, 1324.57, 1511.71, 187.13, 345.07
2, 2, 1470.24, 1584.06, 113.82, 312.20
2, 3, 443.42, 557.94, 114.52, 265.28
2, 4, 576.22, 669.02, 92.80, 264.99
2, 5, 1267.88, 1316.81, 48.92, 108.15
2, 6, 1685.49, 1762.68, 77.19, 155.07
2, 7, 1850.84, 1911.67, 60.82, 230.73
2, 8, 632.28, 704.39, 72.11, 190.99
2, 9, 699.93, 748.22, 48.29, 130.51
3, 1, 1326.87, 1539.00, 212.13, 341.71
3, 2, 1476.88, 1595.07, 118.19, 328.56
3, 3, 444.33, 556.11, 111.77, 262.55
3, 4, 575.93, 663.88, 87.95, 260.73
3, 5, 1263.19, 1314.01, 50.82, 104.70
3, 6, 1679.98, 1764.45, 84.46, 157.50
3, 7, 1850.99, 1913.39, 62.40, 241.61
3, 8, 631.18, 706.42, 75.25, 191.78
3, 10, 677.63, 730.85, 53.22, 145.79
4, 1, 1331.96, 1531.97, 200.00, 373.76
4, 2, 1480.71, 1595.56, 114.85, 343.54
4, 3, 409.45, 560.34, 150.89, 274.95
4, 4, 576.33, 661.40, 85.07, 258.62
4, 5, 1267.25, 1319.95, 52.70, 109.81
4, 6, 1676.64, 1765.47, 88.83, 172.11
4, 7, 1851.31, 1913.77, 62.45, 249.75
4, 8, 633.65, 710.10, 76.45, 193.18
4, 10, 694.72, 740.32, 45.60, 129.54
4, 11, 1254.86, 1296.11, 41.25, 71.84
5, 1, 1353.35, 1537.20, 183.86, 359.35
5, 2, 1492.59, 1604.03, 111.43, 327.28
5, 3, 398.82, 561.00, 162.19, 276.28
5, 4, 580.11, 673.82, 93.71, 267.43
5, 5, 1257.55, 1317.78, 60.22, 117.93
5, 6, 1673.32, 1759.76, 86.44, 175.68
5, 7, 1851.00, 1914.04, 63.04, 236.74
5, 8, 637.98, 714.62, 76.64, 183.62
5, 10, 704.70, 744.36, 39.66, 112.26
6, 1, 1365.26, 1547.72, 182.46, 387.28
6, 2, 1501.46, 1615.24, 113.78, 330.45
6, 3, 415.76, 574.69, 158.93, 267.25
6, 4, 582.29, 675.31, 93.03, 272.49
6, 5, 1262.91, 1309.58, 46.67, 104.76
6, 6, 1665.55, 1770.74, 105.19, 178.98
6, 7, 1850.51, 1914.22, 63.71, 231.12
6, 8, 643.15, 710.51, 67.36, 180.00
6, 10, 702.93, 749.58, 46.64, 131.62
7, 1, 1370.95, 1545.35, 174.39, 367.10
7, 2, 1499.81, 1607.37, 107.56, 321.73
7, 3, 422.57, 581.90, 159.33, 266.98
7, 4, 582.23, 673.61, 91.38, 271.78
7, 5, 1264.98, 1305.30, 40.33, 94.47
7, 6, 1668.82, 1763.47, 94.64, 170.93
7, 7, 1847.93, 1911.94, 64.01, 236.94
7, 8, 639.02, 709.76, 70.75, 192.26
7, 10, 703.66, 749.43, 45.77, 129.03
8, 1, 1391.70, 1538.62, 146.93, 357.66
8, 2, 1502.25, 1605.13, 102.88, 359.65
8, 3, 425.37, 587.77, 162.40, 261.17
8, 4, 581.63, 672.66, 91.04, 273.02
8, 5, 1266.88, 1303.48, 36.61, 87.47
8, 6, 1678.11, 1774.26, 96.15, 178.10
8, 7, 1846.95, 1911.92, 64.97, 241.20
8, 8, 636.21, 709.11, 72.90, 203.41
8, 10, 690.30, 735.30, 45.00, 135.48
9, 1, 1402.95, 1558.38, 155.43, 372.66
9, 2, 1502.50, 1609.41, 106.92, 381.07
9, 3, 416.75, 572.68, 155.93, 234.98
9, 4, 581.41, 672.10, 90.70, 268.49
9, 5, 1271.85, 1311.64, 39.79, 98.00
9, 6, 1678.42, 1768.71, 90.29, 186.02
9, 7, 1846.81, 1909.69, 62.88, 245.43
9, 8, 644.67, 710.57, 65.90, 186.68
9, 10, 686.50, 731.06, 44.56, 128.50
10, 1, 1394.16, 1574.82, 180.66, 357.13
10, 2, 1520.33, 1616.94, 96.61, 371.32
10, 3, 409.82, 567.72, 157.90, 237.13
10, 4, 581.58, 670.61, 89.04, 263.38
10, 5, 1273.77, 1313.67, 39.90, 101.52
10, 6, 1679.74, 1765.96, 86.23, 190.40
10, 7, 1846.25, 1910.36, 64.11, 252.36
