1, 1, 340.83, 428.49, 87.66, 244.25
1, 2, 570.79, 639.00, 68.21, 203.59
1, 3, 181.39, 257.31, 75.92, 245.93
1, 4, 100.81, 157.13, 56.32, 224.15
1, 5, 437.16, 522.24, 85.08, 237.23
1, 6, 520.62, 550.82, 30.21, 124.09
2, 1, 348.68, 435.09, 86.40, 241.85
2, 2, 573.52, 639.01, 65.49, 202.52
2, 3, 186.34, 256.00, 69.66, 239.77
2, 4, 97.58, 155.71, 58.14, 231.09
2, 5, 445.59, 517.11, 71.51, 227.82
2, 6, 521.17, 557.49, 36.32, 126.53
3, 1, 349.39, 441.80, 92.41, 244.95
3, 2, 568.38, 639.03, 70.65, 197.74
3, 3, 185.41, 268.23, 82.82, 234.04
3, 4, 89.02, 156.69, 67.67, 217.64
3, 5, 445.29, 522.58, 77.29, 225.48
3, 6, 517.69, 552.33, 34.64, 131.06
4, 1, 350.75, 444.76, 94.02, 245.45
4, 2, 568.36, 639.01, 70.64, 193.15
4, 3, 188.08, 268.58, 80.50, 221.41
4, 4, 82.27, 154.13, 71.86, 219.58
4, 5, 451.79, 529.21, 77.42, 229.47
4, 6, 512.83, 549.68, 36.84, 135.86
5, 1, 352.06, 453.45, 101.39, 243.63
5, 2, 569.73, 629.53, 59.80, 198.18
5, 3, 191.57, 270.14, 78.58, 218.14
5, 4, 73.14, 150.47, 77.33, 210.40
5, 5, 452.88, 539.95, 87.07, 235.37
5, 6, 511.54, 552.79, 41.25, 133.74
6, 1, 356.40, 456.95, 100.54, 236.59
6, 2, 563.52, 633.03, 69.51, 201.43
6, 3, 202.52, 279.71, 77.19, 217.23
6, 4, 61.65, 145.45, 83.80, 218.33
6, 5, 449.42, 543.18, 93.77, 241.37
6, 7, 186.48, 227.37, 40.89, 176.00
7, 1, 361.98, 457.98, 96.01, 233.93
7, 2, 561.35, 632.03, 70.68, 196.09
7, 3, 208.53, 287.58, 79.05, 207.98
7, 4, 53.04, 144.40, 91.37, 219.68
7, 5, 458.81, 545.26, 86.45, 241.51
7, 7, 179.25, 231.95, 52.70, 172.34
8, 1, 363.02, 456.69, 93.67, 232.27
8, 2, 557.49, 631.99, 74.50, 194.77
8, 3, 209.43, 299.21, 89.77, 215.56
8, 4, 47.36, 137.00, 89.64, 219.71
8, 5, 469.90, 544.93, 75.03, 240.45
8, 7, 174.67, 229.34, 54.66, 176.72
9, 1, 367.01, 455.25, 88.24, 233.02
9, 2, 556.85, 631.97, 75.11, 190.55
9, 3, 217.41, 303.17, 85.76, 209.70
9, 4, 44.16, 125.02, 80.86, 214.76
