1, 1, 472.13, 550.85, 78.72, 161.33
1, 2, 1469.45, 1561.38, 91.93, 187.82
1, 3, 1352.14, 1436.20, 84.06, 240.88
1, 4, 671.68, 758.21, 86.52, 193.59
1, 5, 569.20, 625.58, 56.38, 176.87
2, 1, 463.55, 528.19, 64.64, 176.43
2, 2, 1462.69, 1540.25, 77.57, 169.55
2, 3, 1354.45, 1430.02, 75.57, 240.73
2, 4, 670.60, 753.20, 82.60, 200.77
2, 5, 554.59, 622.43, 67.84, 174.81
3, 1, 461.22, 526.22, 64.99, 169.89
3, 2, 1458.74, 1537.78, 79.04, 176.02
3, 3, 1358.18, 1447.07, 88.90, 241.53
3, 4, 677.81, 762.13, 84.32, 187.08
3, 5, 549.67, 620.14, 70.47, 180.62
3, 6, 636.66, 694.22, 57.55, 162.85
4, 1, 442.21, 525.84, 83.62, 169.56
4, 2, 1452.14, 1529.53, 77.39, 184.93
4, 3, 1349.04, 1428.23, 79.20, 243.45
4, 4, 650.60, 736.18, 85.58, 171.92
4, 5, 546.59, 611.94, 65.36, 163.79
4, 7, 587.00, 645.76, 58.76, 173.92
5, 1, 431.65, 506.01, 74.36, 176.07
5, 2, 1437.80, 1505.84, 68.04, 179.62
5, 3, 1342.26, 1427.47, 85.21, 250.82
5, 4, 650.37, 726.78, 76.41, 191.98
5, 5, 535.77, 604.10, 68.33, 161.47
6, 1, 435.27, 501.37, 66.11, 169.24
6, 2, 1430.64, 1502.43, 71.78, 171.90
6, 3, 1341.87, 1428.43, 86.56, 220.04
6, 4, 642.16, 722.58, 80.42, 189.42
6, 5, 526.75, 590.08, 63.33, 159.72
7, 1, 438.43, 501.82, 63.39, 162.99
7, 2, 1417.11, 1504.63, 87.52, 168.74
7, 3, 1346.12, 1429.72, 83.60, 220.19
8, 1, 429.01, 500.34, 71.33, 179.76
8, 2, 1421.28, 1495.25, 73.97, 174.72
8, 3, 1343.46, 1421.60, 78.14, 228.58
8, 4, 645.38, 715.29, 69.91, 201.01
8, 5, 519.90, 618.16, 98.25, 164.98
9, 1, 427.43, 500.07, 72.64, 175.11
9, 2, 1422.62, 1493.68, 71.05, 174.07
9, 3, 1344.51, 1422.51, 78.00, 231.44
9, 4, 648.92, 713.86, 64.93, 201.71
9, 5, 518.02, 625.36, 107.35, 170.84
10, 1, 418.08, 492.23, 74.15, 167.87
10, 2, 1409.40, 1493.11, 83.71, 182.97
10, 3, 1352.30, 1434.83, 82.53, 235.97
10, 4, 642.90, 712.57, 69.67, 186.25
10, 5, 538.13, 624.21, 86.07, 171.70
10, 8, 524.95, 579.57, 54.62, 154.69
11, 1, 411.09, 494.99, 83.90, 151.54
11, 2, 1398.57, 1487.09, 88.53, 202.20
11, 4, 630.76, 708.31, 77.55, 184.14
11, 5, 537.88, 603.27, 65.39, 158.34
12, 1, 412.39, 487.50, 75.11, 150.40
12, 2, 1385.37, 1469.93, 84.56, 216.86
12, 4, 627.48, 702.65, 75.16, 184.67
12, 5, 511.13, 615.01, 103.87, 165.69
13, 1, 415.92, 487.05, 71.13, 163.90
13, 2, 1369.97, 1472.05, 102.08, 246.31
13, 4, 618.76, 699.02, 80.26, 183.85
13, 5, 538.25, 622.13, 83.88, 164.61
13, 9, 527.33, 575.68, 48.35, 152.73
14, 1, 404.82, 523.78, 118.96, 167.76
14, 2, 1361.67, 1464.93, 103.26, 251.00
14, 4, 618.83, 695.66, 76.82, 194.06
14, 5, 514.09, 623.22, 109.13, 178.38
15, 1, 394.90, 494.84, 99.94, 175.12
15, 2, 1350.12, 1462.36, 112.24, 257.30
15, 4, 612.39, 690.42, 78.03, 205.81
15, 5, 526.81, 612.08, 85.27, 175.80
16, 1, 394.53, 523.26, 128.73, 182.59
16, 2, 1342.86, 1458.65, 115.79, 259.16
16, 4, 603.23, 683.38, 80.16, 217.72
16, 10, 394.16, 450.04, 55.88, 141.88
17, 1, 386.16, 486.38, 100.23, 184.83
17, 2, 1353.47, 1471.92, 118.45, 283.44
17, 4, 594.59, 679.22, 84.63, 203.41
17, 11, 1123.01, 1181.77, 58.76, 87.12
18, 1, 377.50, 464.06, 86.56, 180.94
18, 2, 1359.66, 1466.90, 107.24, 286.87
18, 4, 580.17, 664.47, 84.30, 193.14
19, 1, 368.50, 446.65, 78.15, 196.24
19, 2, 1361.70, 1466.16, 104.46, 279.36
19, 4, 575.80, 663.53, 87.73, 202.30
20, 1, 351.40, 436.42, 85.02, 194.65
20, 2, 1340.11, 1452.71, 112.60, 288.84
20, 4, 558.56, 644.71, 86.15, 203.36
21, 1, 340.39, 416.95, 76.56, 193.05
21, 2, 1346.44, 1451.71, 105.27, 274.04
21, 4, 545.16, 636.44, 91.29, 203.43
21, 12, 1089.37, 1155.35, 65.98, 97.72
21, 13, 30.19, 120.56, 90.37, 155.44
21, 5, 510.70, 580.37, 69.67, 173.08
22, 1, 335.23, 410.72, 75.49, 185.68
22, 2, 1350.79, 1444.24, 93.45, 281.51
22, 4, 533.88, 627.77, 93.89, 190.21
22, 13, 33.51, 121.68, 88.16, 132.87
22, 5, 492.68, 566.23, 73.55, 182.30
23, 1, 325.64, 405.92, 80.29, 180.74
23, 2, 1339.15, 1430.59, 91.44, 273.88
23, 4, 526.98, 623.97, 96.99, 200.44
23, 13, 11.71, 98.27, 86.55, 178.45
23, 14, 1088.01, 1153.02, 65.01, 89.30
24, 1, 307.92, 383.29, 75.37, 175.43
24, 4, 511.59, 602.19, 90.61, 200.51
