5, 1, 747.25, 781.81, 34.56, 53.95
6, 1, 748.65, 785.36, 36.71, 59.31
7, 1, 749.59, 783.60, 34.01, 52.42
8, 1, 752.62, 784.23, 31.62, 54.03
9, 1, 753.24, 786.71, 33.47, 53.24
11, 2, 774.86, 805.34, 30.48, 50.54
11, 1, 759.88, 791.50, 31.62, 55.34
12, 1, 768.54, 801.41, 32.87, 57.49
12, 3, 152.41, 194.72, 42.30, 80.74
13, 1, 772.83, 809.13, 36.29, 66.30
14, 1, 791.52, 827.11, 35.59, 65.17
15, 1, 799.14, 837.56, 38.41, 51.97
15, 4, 159.52, 200.32, 40.79, 90.86
16, 1, 816.38, 852.85, 36.48, 52.18
16, 5, 794.94, 836.91, 41.97, 72.55
17, 5, 807.40, 844.55, 37.15, 81.29
17, 6, 135.63, 177.12, 41.49, 86.73
18, 5, 813.45, 854.11, 40.67, 89.82
18, 6, 118.53, 155.70, 37.17, 87.41
19, 7, 872.70, 909.57, 36.88, 67.41
19, 1, 845.75, 879.09, 33.34, 65.30
20, 7, 894.00, 927.92, 33.92, 70.29
20, 1, 850.63, 886.14, 35.51, 67.43
20, 8, 867.44, 914.51, 47.07, 69.43
21, 7, 907.27, 947.25, 39.98, 81.06
21, 1, 860.67, 897.00, 36.33, 69.93
22, 7, 926.98, 965.94, 38.96, 87.72
22, 1, 868.77, 916.64, 47.87, 83.79
22, 9, 894.17, 931.30, 37.13, 87.85
23, 7, 949.97, 984.49, 34.52, 89.91
23, 1, 896.11, 940.48, 44.37, 92.26
23, 10, 14.38, 48.76, 34.37, 77.75
24, 7, 967.65, 1016.75, 49.09, 94.13
24, 1, 916.65, 958.83, 42.19, 104.85
25, 7, 993.37, 1042.57, 49.20, 114.46
25, 1, 935.52, 980.81, 45.29, 103.45
26, 7, 1030.17, 1082.64, 52.48, 130.17
26, 1, 960.76, 1022.72, 61.96, 110.53
27, 7, 1063.23, 1120.84, 57.61, 153.56
27, 1, 986.24, 1063.39, 77.15, 131.87
28, 7, 1103.76, 1165.48, 61.73, 159.39
28, 1, 1028.67, 1094.87, 66.20, 142.70
29, 7, 1115.68, 1186.43, 70.75, 181.07
29, 11, 1190.58, 1241.00, 50.42, 176.52
30, 7, 1146.38, 1224.00, 77.62, 204.57
32, 12, 791.86, 837.04, 45.18, 66.71
36, 13, 358.68, 401.22, 42.54, 52.84
37, 14, 370.53, 404.93, 34.40, 64.76
39, 15, 351.27, 387.79, 36.52, 75.34
40, 15, 337.53, 379.25, 41.73, 63.77
41, 15, 326.04, 367.76, 41.72, 60.21
42, 15, 310.42, 344.87, 34.45, 62.50
43, 15, 297.82, 332.19, 34.37, 62.09
44, 15, 283.74, 318.18, 34.43, 62.69
44, 16, 162.37, 204.30, 41.93, 85.05
45, 15, 264.48, 302.38, 37.89, 75.58
45, 16, 140.35, 177.88, 37.53, 85.94
46, 15, 238.93, 276.08, 37.15, 80.05
46, 16, 123.61, 161.49, 37.88, 90.31
47, 15, 216.90, 252.74, 35.84, 79.79
47, 16, 102.97, 141.85, 38.88, 85.44
47, 17, 598.02, 637.98, 39.96, 43.95
48, 15, 192.76, 234.04, 41.28, 86.15
48, 16, 77.72, 118.23, 40.51, 105.94
49, 15, 165.67, 211.78, 46.11, 95.47
49, 16, 47.89, 90.57, 42.68, 102.48
49, 18, 591.41, 635.42, 44.01, 46.35
50, 15, 135.11, 180.57, 45.46, 96.13
50, 16, 16.22, 56.15, 39.93, 92.28
50, 18, 588.45, 633.15, 44.70, 43.69
51, 15, 96.06, 152.10, 56.04, 114.00
51, 18, 584.28, 636.39, 52.11, 54.03
51, 19, 1209.63, 1239.10, 29.47, 129.93
52, 15, 57.09, 113.14, 56.06, 119.66
52, 18, 585.10, 633.88, 48.78, 64.09
53, 15, 11.72, 69.33, 57.61, 137.43
53, 18, 586.44, 637.65, 51.20, 57.46
54, 18, 588.41, 636.19, 47.78, 69.99
54, 20, 339.47, 378.13, 38.66, 78.36
55, 18, 584.78, 632.44, 47.67, 61.02
55, 21, 200.90, 245.11, 44.21, 52.46
57, 18, 580.59, 630.51, 49.92, 57.57
58, 18, 572.75, 627.53, 54.78, 68.09
58, 22, 306.45, 348.35, 41.89, 104.53
59, 18, 577.92, 626.44, 48.53, 64.80
59, 22, 289.27, 329.76, 40.49, 90.60
60, 18, 572.09, 617.45, 45.36, 58.33
60, 22, 260.93, 307.70, 46.76, 87.14
60, 23, 730.05, 760.14, 30.09, 78.16
61, 18, 574.17, 619.26, 45.09, 54.30
61, 22, 235.00, 286.77, 51.77, 90.45
61, 23, 729.66, 758.42, 28.76, 67.40
61, 24, 782.54, 810.70, 28.16, 74.82
62, 18, 571.65, 612.54, 40.89, 63.01
62, 22, 205.99, 265.72, 59.73, 109.30
62, 23, 728.55, 760.77, 32.22, 70.73
62, 24, 780.04, 814.57, 34.52, 76.85
62, 25, 437.32, 471.65, 34.33, 76.96
63, 18, 565.12, 611.31, 46.19, 65.82
63, 22, 181.23, 238.24, 57.01, 110.91
63, 23, 729.06, 763.52, 34.46, 70.44
63, 24, 785.84, 822.14, 36.30, 92.06
63, 25, 439.35, 478.23, 38.88, 88.69
64, 18, 563.52, 609.76, 46.24, 73.22
64, 22, 151.61, 213.45, 61.84, 134.31
64, 24, 796.74, 833.73, 37.00, 86.21
64, 25, 428.82, 465.72, 36.90, 84.75
65, 18, 565.84, 609.56, 43.72, 69.03
65, 22, 119.57, 178.97, 59.40, 141.43
65, 24, 800.04, 836.75, 36.71, 90.67
65, 25, 425.72, 463.35, 37.64, 88.90
66, 18, 559.19, 600.44, 41.25, 64.43
66, 22, 71.73, 141.27, 69.54, 145.32
66, 24, 796.00, 835.18, 39.18, 97.57
66, 25, 417.40, 457.75, 40.35, 88.60
67, 18, 557.09, 596.88, 39.79, 61.12
67, 22, 34.92, 100.02, 65.10, 150.89
67, 24, 806.78, 847.58, 40.80, 102.03
68, 18, 551.32, 602.37, 51.05, 66.63
68, 22, 6.64, 62.75, 56.11, 174.53
69, 18, 547.93, 597.08, 49.15, 66.95
69, 26, 918.46, 948.06, 29.61, 78.15
69, 27, 1105.72, 1159.06, 53.34, 96.43
69, 28, 1007.54, 1059.48, 51.94, 82.47
69, 29, 306.08, 344.54, 38.46, 88.90
69, 30, 384.08, 413.82, 29.74, 69.20
69, 24, 831.21, 872.74, 41.52, 84.53
70, 26, 912.39, 961.66, 49.27, 85.93
70, 27, 1127.70, 1196.70, 68.99, 95.97
70, 30, 369.06, 403.79, 34.73, 74.09
70, 24, 844.42, 894.74, 50.32, 117.48
70, 31, 760.09, 792.37, 32.27, 80.52
70, 32, 277.22, 322.58, 45.36, 65.51
70, 23, 738.63, 774.51, 35.88, 60.04
71, 26, 937.54, 978.62, 41.08, 87.41
71, 27, 1157.21, 1230.36, 73.15, 152.07
71, 24, 861.13, 906.55, 45.42, 111.09
71, 31, 760.15, 789.16, 29.02, 71.27
71, 32, 283.04, 315.35, 32.30, 72.92
71, 23, 739.56, 776.17, 36.61, 65.81
71, 33, 781.36, 819.36, 38.00, 77.69
72, 26, 950.87, 992.87, 42.00, 100.22
72, 27, 1198.44, 1243.74, 45.29, 167.29
72, 24, 879.26, 938.94, 59.68, 139.37
72, 31, 750.44, 798.65, 48.21, 84.44
72, 32, 264.78, 302.25, 37.47, 91.31
72, 34, 1144.50, 1233.54, 89.04, 116.88
72, 30, 351.68, 382.46, 30.77, 61.08
73, 26, 969.50, 1015.52, 46.02, 118.98
73, 24, 889.82, 970.22, 80.40, 142.04
73, 31, 762.52, 810.47, 47.96, 87.88
73, 34, 1169.84, 1242.60, 72.75, 109.20
73, 30, 339.48, 378.04, 38.56, 73.12
73, 23, 748.21, 790.19, 41.98, 84.07
74, 26, 991.64, 1041.99, 50.35, 123.26
74, 24, 924.21, 998.91, 74.70, 148.82
74, 30, 323.34, 357.64, 34.30, 72.55
74, 23, 759.21, 797.67, 38.46, 87.17
74, 32, 242.99, 280.34, 37.35, 101.06
75, 26, 1014.03, 1071.29, 57.26, 127.84
75, 24, 951.84, 1032.31, 80.48, 163.84
75, 30, 309.17, 339.73, 30.56, 69.37
75, 23, 765.91, 799.79, 33.88, 82.55
75, 32, 225.59, 264.17, 38.58, 105.51
75, 35, 866.83, 896.13, 29.29, 72.25
76, 26, 1048.83, 1105.69, 56.86, 145.12
76, 24, 979.78, 1078.28, 98.49, 173.30
76, 23, 780.82, 812.48, 31.66, 78.08
76, 32, 207.07, 246.77, 39.69, 93.64
76, 35, 873.11, 906.93, 33.82, 79.63
76, 36, 886.31, 933.62, 47.31, 101.73
77, 26, 1049.27, 1136.90, 87.63, 176.73
77, 32, 187.27, 227.93, 40.66, 88.90
77, 35, 892.54, 923.74, 31.20, 87.54
77, 37, 844.94, 875.68, 30.74, 84.79
77, 31, 780.84, 838.19, 57.35, 95.85
78, 26, 1070.33, 1184.25, 113.92, 187.53
78, 32, 169.10, 209.20, 40.09, 87.99
78, 35, 905.42, 941.47, 36.05, 96.18
78, 31, 788.48, 834.25, 45.77, 103.16
78, 30, 258.71, 297.26, 38.55, 86.28
79, 26, 1126.39, 1231.34, 104.96, 218.12
79, 32, 142.69, 192.87, 50.18, 95.20
79, 31, 800.22, 847.17, 46.95, 104.81
79, 30, 235.83, 282.90, 47.07, 97.78
79, 38, 866.81, 899.76, 32.95, 89.85
79, 24, 1100.77, 1164.06, 63.30, 202.61
80, 26, 1154.69, 1241.63, 86.94, 189.27
80, 32, 124.43, 168.10, 43.67, 100.85
80, 31, 815.30, 860.79, 45.49, 113.08
80, 30, 207.17, 257.54, 50.37, 107.15
80, 38, 877.21, 916.16, 38.94, 94.42
80, 39, 450.21, 487.19, 36.98, 57.63
81, 32, 102.19, 148.35, 46.16, 97.61
81, 31, 836.00, 881.26, 45.26, 126.00
81, 30, 181.38, 225.90, 44.52, 101.09
81, 39, 436.26, 472.84, 36.58, 63.22
81, 40, 1214.91, 1241.00, 26.09, 170.18
81, 23, 819.55, 851.13, 31.59, 91.76
82, 32, 67.16, 123.81, 56.65, 112.79
82, 31, 856.16, 902.65, 46.49, 139.57
82, 30, 150.24, 194.57, 44.33, 108.20
82, 23, 836.79, 866.65, 29.86, 97.81
82, 41, 818.61, 847.41, 28.80, 82.37
82, 38, 901.70, 947.78, 46.08, 133.53
83, 32, 45.55, 96.82, 51.28, 110.22
83, 31, 873.71, 920.57, 46.86, 163.94
83, 23, 835.00, 871.04, 36.03, 105.79
83, 39, 422.98, 453.79, 30.80, 57.91
84, 32, 17.10, 74.27, 57.16, 124.71
84, 23, 844.63, 882.92, 38.30, 103.80
84, 39, 412.81, 443.03, 30.21, 52.70
84, 42, 55.54, 107.85, 52.31, 139.32
84, 38, 903.49, 965.71, 62.23, 199.33
85, 32, 11.52, 69.76, 58.24, 143.51
85, 23, 858.24, 898.28, 40.04, 99.46
85, 39, 408.16, 440.01, 31.86, 70.69
85, 38, 920.45, 995.26, 74.81, 223.39
85, 43, 159.36, 205.29, 45.93, 67.21
86, 23, 879.48, 918.31, 38.83, 103.51
86, 39, 390.73, 423.83, 33.11, 73.18
86, 38, 947.52, 1035.85, 88.33, 226.68
86, 43, 139.12, 187.33, 48.21, 73.52
87, 23, 900.11, 945.46, 45.35, 106.45
87, 39, 384.67, 420.24, 35.57, 74.66
87, 38, 962.48, 1031.52, 69.03, 172.63
87, 43, 122.07, 167.25, 45.19, 74.39
87, 35, 1017.43, 1126.49, 109.05, 229.45
88, 39, 368.10, 405.47, 37.37, 77.06
88, 38, 985.91, 1043.24, 57.33, 152.71
88, 43, 95.61, 140.97, 45.36, 87.83
88, 35, 1042.95, 1183.25, 140.30, 240.35
88, 31, 936.47, 995.63, 59.15, 173.05
89, 39, 346.33, 384.36, 38.04, 78.97
89, 38, 982.97, 1059.15, 76.18, 145.37
89, 43, 62.41, 112.06, 49.65, 83.26
89, 44, 1033.82, 1096.90, 63.08, 146.92
89, 45, 1195.60, 1241.00, 45.40, 162.31
90, 39, 319.80, 360.77, 40.97, 79.54
90, 38, 1025.62, 1101.77, 76.15, 150.69
90, 43, 31.18, 84.28, 53.10, 85.79
90, 46, 1152.95, 1238.82, 85.87, 100.05
90, 35, 1096.21, 1185.71, 89.50, 170.68
91, 39, 317.19, 352.72, 35.54, 67.73
91, 38, 1070.15, 1129.79, 59.64, 123.66
91, 46, 1181.84, 1243.22, 61.38, 107.87
91, 35, 1122.70, 1204.04, 81.34, 121.00
91, 47, 279.47, 326.46, 46.99, 83.41
92, 39, 298.70, 329.96, 31.25, 71.69
92, 38, 1103.83, 1168.65, 64.82, 110.81
92, 47, 263.13, 310.56, 47.42, 92.51
92, 48, 891.69, 917.46, 25.77, 57.13
93, 39, 280.69, 318.66, 37.98, 81.87
93, 38, 1142.20, 1199.99, 57.79, 98.14
93, 47, 225.25, 288.41, 63.16, 102.53
93, 49, 822.34, 855.02, 32.68, 50.58
94, 39, 265.94, 301.01, 35.07, 90.85
94, 38, 1188.08, 1237.32, 49.23, 102.68
94, 47, 185.20, 258.64, 73.44, 114.09
94, 50, 905.85, 935.05, 29.21, 55.75
95, 39, 226.32, 278.35, 52.03, 92.40
95, 47, 140.79, 216.14, 75.34, 137.46
95, 50, 911.93, 940.86, 28.93, 61.25
96, 39, 193.31, 252.42, 59.11, 99.35
96, 47, 80.01, 160.19, 80.18, 160.02
96, 50, 921.92, 946.80, 24.88, 58.87
96, 51, 986.18, 1019.57, 33.39, 77.19
96, 52, 906.68, 937.50, 30.82, 58.70
96, 53, 830.21, 866.39, 36.18, 58.96
97, 47, 17.85, 94.00, 76.16, 185.40
97, 50, 925.57, 957.23, 31.66, 70.30
97, 53, 834.72, 883.60, 48.89, 53.89
97, 54, 127.92, 193.74, 65.82, 92.72
98, 50, 932.93, 964.41, 31.49, 85.49
98, 53, 841.29, 886.53, 45.23, 56.75
98, 54, 94.08, 160.06, 65.98, 119.90
98, 55, 1022.00, 1049.51, 27.51, 72.94
99, 50, 943.25, 970.66, 27.42, 89.12
99, 53, 845.42, 889.82, 44.41, 61.74
99, 54, 29.98, 121.90, 91.92, 113.05
99, 55, 1032.87, 1062.02, 29.15, 79.82
100, 50, 946.63, 979.00, 32.37, 86.33
100, 53, 853.01, 902.94, 49.93, 55.09
100, 54, -3.09, 60.69, 63.78, 136.44
100, 55, 1045.94, 1080.26, 34.32, 87.05
101, 50, 958.57, 990.58, 32.01, 83.27
101, 53, 863.22, 913.44, 50.22, 65.68
101, 55, 1061.47, 1104.43, 42.96, 96.28
102, 50, 967.01, 999.79, 32.79, 83.12
102, 53, 866.61, 919.51, 52.90, 61.04
102, 55, 1078.64, 1122.90, 44.26, 106.44
103, 50, 978.28, 1009.91, 31.63, 69.82
103, 53, 879.71, 925.79, 46.07, 57.82
103, 55, 1103.37, 1148.23, 44.86, 117.59
104, 50, 985.66, 1024.66, 39.01, 74.77
104, 53, 886.82, 938.65, 51.83, 64.76
104, 55, 1131.70, 1177.80, 46.10, 124.06
105, 50, 998.40, 1038.26, 39.87, 81.77
105, 53, 889.18, 946.15, 56.97, 67.74
105, 55, 1151.09, 1211.14, 60.06, 118.83
105, 56, 226.43, 261.81, 35.38, 73.05
106, 50, 1015.84, 1054.90, 39.07, 87.70
106, 53, 899.34, 955.17, 55.82, 70.18
106, 55, 1181.80, 1235.34, 53.54, 108.34
106, 56, 205.01, 238.29, 33.28, 70.51
107, 50, 1023.23, 1065.71, 42.49, 90.27
107, 53, 907.21, 972.69, 65.49, 68.28
107, 56, 187.99, 222.49, 34.50, 67.76
108, 50, 1038.84, 1084.92, 46.09, 96.22
108, 53, 916.92, 992.31, 75.39, 71.54
108, 56, 170.13, 209.37, 39.24, 77.05
109, 50, 1057.63, 1103.07, 45.44, 103.89
109, 53, 929.62, 1005.52, 75.90, 76.59
109, 56, 151.11, 193.89, 42.78, 79.65
110, 50, 1074.97, 1119.67, 44.70, 94.47
110, 53, 936.23, 1022.30, 86.06, 76.76
110, 56, 137.31, 178.30, 40.99, 83.04
111, 50, 1097.67, 1142.21, 44.55, 92.21
111, 56, 120.28, 161.29, 41.01, 74.58
112, 50, 1122.36, 1174.05, 51.69, 97.27
112, 56, 92.75, 138.69, 45.94, 84.04
113, 50, 1141.30, 1203.65, 62.35, 106.21
113, 56, 66.88, 116.61, 49.72, 92.45
114, 50, 1165.73, 1222.68, 56.95, 99.18
114, 56, 39.61, 91.54, 51.94, 91.81
114, 57, 454.07, 482.97, 28.90, 68.30
115, 50, 1193.04, 1242.05, 49.01, 102.67
115, 56, 12.34, 63.14, 50.80, 95.70
115, 57, 449.70, 480.47, 30.77, 66.26
115, 58, 1075.86, 1150.51, 74.65, 129.44
115, 59, 43.31, 86.93, 43.62, 92.93
115, 53, 1013.64, 1075.40, 61.77, 97.52
116, 56, 2.58, 47.08, 44.50, 90.61
116, 57, 440.87, 469.61, 28.74, 74.91
116, 53, 1047.54, 1099.86, 52.32, 92.90
117, 57, 429.87, 470.43, 40.56, 76.36
117, 53, 1068.17, 1117.91, 49.73, 76.83
117, 60, 1141.65, 1208.93, 67.28, 127.64
117, 61, 1202.69, 1235.55, 32.86, 140.07
118, 57, 424.81, 465.46, 40.64, 89.14
118, 60, 1187.35, 1239.06, 51.71, 118.52
119, 57, 410.85, 450.18, 39.33, 85.53
120, 57, 403.34, 444.92, 41.58, 78.50
121, 57, 389.90, 430.21, 40.31, 90.08
122, 57, 378.49, 420.57, 42.08, 97.35
123, 57, 365.77, 407.49, 41.72, 92.76
124, 57, 338.60, 391.11, 52.51, 101.78
125, 57, 327.97, 374.35, 46.39, 101.68
126, 57, 309.23, 354.27, 45.04, 105.44
126, 62, 37.19, 98.75, 61.56, 74.86
127, 57, 289.21, 337.62, 48.40, 118.23
128, 57, 261.66, 313.29, 51.63, 142.22
