1, 1, 649.44, 693.86, 44.42, 86.13
1, 2, 252.78, 288.60, 35.81, 96.64
1, 3, 499.30, 532.63, 33.34, 76.36
2, 1, 635.49, 679.30, 43.81, 77.99
2, 2, 252.11, 294.52, 42.41, 83.74
2, 3, 498.63, 529.55, 30.92, 78.79
3, 1, 626.67, 662.59, 35.92, 73.88
3, 2, 255.40, 300.46, 45.06, 84.83
3, 3, 497.54, 528.52, 30.98, 79.05
4, 1, 613.23, 653.46, 40.23, 75.73
4, 2, 269.17, 308.94, 39.77, 92.78
4, 3, 491.66, 525.88, 34.22, 78.29
5, 1, 601.23, 651.04, 49.81, 79.89
5, 2, 282.11, 319.26, 37.15, 100.00
5, 3, 486.58, 523.52, 36.95, 85.10
6, 1, 595.85, 644.70, 48.84, 88.90
6, 2, 281.24, 317.97, 36.73, 93.90
6, 3, 484.22, 519.68, 35.46, 78.12
7, 1, 588.84, 629.23, 40.38, 82.89
7, 2, 287.38, 326.47, 39.08, 92.54
7, 3, 473.89, 524.20, 50.30, 82.58
8, 1, 577.76, 617.94, 40.19, 81.84
8, 2, 295.50, 336.35, 40.85, 91.58
8, 3, 474.56, 516.41, 41.86, 76.95
9, 1, 569.94, 608.00, 38.06, 83.76
9, 2, 293.31, 335.62, 42.31, 89.19
9, 3, 470.03, 505.50, 35.46, 77.80
10, 1, 557.21, 612.38, 55.17, 85.57
10, 2, 299.73, 340.59, 40.86, 89.80
10, 3, 467.94, 505.73, 37.80, 75.31
11, 1, 546.05, 591.97, 45.92, 82.45
11, 2, 301.19, 354.00, 52.82, 98.61
11, 3, 466.06, 503.42, 37.35, 74.57
12, 1, 534.98, 576.08, 41.10, 79.69
12, 2, 308.74, 363.75, 55.01, 90.50
12, 3, 459.99, 495.74, 35.76, 76.29
12, 4, 738.16, 767.00, 28.84, 137.51
13, 1, 520.25, 569.58, 49.33, 84.13
13, 2, 321.38, 369.41, 48.03, 85.49
13, 3, 458.06, 492.46, 34.40, 76.01
13, 4, 735.65, 766.99, 31.34, 136.44
14, 1, 510.98, 558.92, 47.94, 82.66
14, 2, 331.11, 368.56, 37.45, 76.36
14, 3, 452.76, 485.42, 32.66, 80.39
14, 4, 721.66, 767.02, 45.36, 125.27
15, 1, 505.36, 544.18, 38.82, 81.40
15, 2, 332.69, 371.84, 39.15, 77.82
15, 3, 445.04, 478.07, 33.03, 78.92
15, 4, 718.35, 766.99, 48.64, 111.28
16, 1, 494.30, 526.95, 32.65, 76.26
16, 2, 338.81, 378.00, 39.18, 79.75
16, 3, 436.42, 471.47, 35.05, 80.76
16, 4, 710.66, 766.99, 56.33, 118.00
17, 1, 484.55, 527.54, 43.00, 85.22
17, 2, 339.15, 383.13, 43.98, 89.47
17, 3, 429.54, 469.52, 39.98, 78.08
17, 4, 708.02, 764.12, 56.10, 121.12
18, 1, 469.59, 510.15, 40.56, 78.95
18, 2, 345.90, 391.59, 45.69, 105.83
