1, 1, 11.30, 90.46, 79.17, 197.67
1, 2, 127.54, 189.28, 61.74, 185.32
2, 1, 18.17, 92.71, 74.54, 194.53
2, 2, 129.00, 191.51, 62.51, 178.31
3, 1, 19.95, 97.00, 77.05, 180.90
3, 2, 122.30, 205.97, 83.67, 168.50
3, 3, 252.73, 283.77, 31.03, 51.17
4, 1, 23.50, 98.26, 74.76, 196.58
4, 2, 126.46, 207.45, 80.99, 181.04
4, 3, 255.52, 295.38, 39.87, 55.24
4, 4, 242.43, 266.93, 24.50, 58.04
5, 1, 31.07, 104.03, 72.96, 205.63
5, 2, 141.72, 210.79, 69.07, 198.76
5, 3, 276.14, 311.00, 34.86, 48.65
5, 4, 256.02, 282.37, 26.35, 62.32
6, 1, 36.46, 104.22, 67.76, 204.83
6, 2, 156.05, 217.14, 61.09, 201.87
6, 4, 265.06, 292.64, 27.59, 59.77
6, 5, 237.65, 257.84, 20.19, 64.41
6, 6, 251.64, 274.51, 22.87, 54.65
7, 1, 39.79, 110.21, 70.42, 207.35
7, 2, 153.39, 222.51, 69.13, 188.58
7, 4, 269.81, 297.06, 27.25, 61.90
7, 5, 236.16, 258.93, 22.77, 57.59
7, 7, 329.03, 367.79, 38.76, 50.62
8, 1, 41.18, 117.51, 76.33, 208.89
8, 2, 162.78, 228.24, 65.47, 193.31
8, 4, 279.49, 305.18, 25.69, 64.42
8, 5, 239.95, 262.30, 22.35, 62.25
8, 8, 365.87, 397.67, 31.81, 59.27
9, 1, 42.79, 118.47, 75.68, 202.05
9, 2, 161.35, 234.55, 73.20, 199.61
9, 4, 291.16, 315.63, 24.48, 63.22
9, 5, 247.85, 270.02, 22.17, 63.36
9, 8, 382.67, 414.73, 32.06, 58.23
10, 1, 55.23, 126.50, 71.27, 207.41
10, 2, 170.47, 244.91, 74.44, 201.53
10, 4, 298.80, 324.23, 25.43, 61.63
10, 5, 259.93, 281.96, 22.02, 64.74
11, 1, 62.06, 135.86, 73.80, 205.90
11, 2, 168.89, 258.27, 89.38, 205.80
11, 4, 304.21, 328.88, 24.67, 62.31
11, 5, 265.08, 286.56, 21.48, 60.98
12, 1, 64.35, 143.74, 79.39, 212.13
12, 2, 176.50, 271.84, 95.34, 217.48
12, 4, 319.00, 344.54, 25.54, 61.11
12, 5, 272.15, 295.59, 23.43, 67.87
12, 9, 305.26, 328.22, 22.96, 59.41
13, 1, 72.19, 148.82, 76.64, 210.85
13, 2, 182.84, 270.51, 87.67, 215.08
13, 4, 326.75, 355.76, 29.01, 58.35
13, 5, 276.57, 302.41, 25.84, 64.89
13, 9, 315.80, 340.68, 24.88, 56.81
14, 1, 83.08, 158.33, 75.25, 210.38
14, 2, 204.13, 283.19, 79.05, 223.13
14, 4, 336.73, 365.14, 28.40, 58.25
